top_20_districts,pop_pct_dev,mm_score_SEN18,eg_score_SEN18,min_pol_pop
"[0.2972437079724178, 0.2972437079724178, 0.2972437079724178, 0.2972437079724178, 0.2972437079724178, 0.2972437079724178, 0.2972437079724178, 0.2972437079724178, 0.2972437079724178, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3066014981654001, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3067973847172965, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.31288323132770895, 0.31288323132770895, 0.31288323132770895, 0.31288323132770895, 0.31288323132770895, 0.3095985863428039, 0.2886265713258728, 0.2886265713258728, 0.2886265713258728, 0.2886265713258728, 0.2886265713258728, 0.2886265713258728, 0.2886265713258728, 0.2886265713258728, 0.2886265713258728, 0.2886265713258728, 0.2886265713258728, 0.28850697447497453, 0.28850697447497453, 0.28850697447497453, 0.28850697447497453, 0.28906995850651607, 0.28906995850651607, 0.28906995850651607, 0.28906995850651607, 0.28906995850651607, 0.28906995850651607, 0.28906995850651607, 0.28906995850651607, 0.28906995850651607, 0.28906995850651607, 0.28906995850651607, 0.28906995850651607, 0.28906995850651607, 0.28906995850651607, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.3095985863428039, 0.29568610511431337, 0.29568610511431337, 0.29568610511431337, 0.29568610511431337, 0.29568610511431337, 0.29568610511431337, 0.29568610511431337, 0.29568610511431337, 0.29568610511431365, 0.29568610511431365, 0.29568610511431365, 0.29568610511431365, 0.29568610511431365, 0.29568610511431365, 0.29568610511431365, 0.29568610511431365, 0.2997625482139735, 0.2997625482139735, 0.2997625482139735, 0.2997625482139735, 0.2997625482139735, 0.2997625482139735, 0.2997625482139735, 0.29629682352856523, 0.29629682352856523, 0.29629682352856523, 0.29629682352856523, 0.29629682352856523, 0.29629682352856523, 0.29629682352856523, 0.29629682352856523, 0.29629682352856523, 0.29629682352856523, 0.29629682352856523, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2948833104877781, 0.2869439749412103, 0.2869439749412103, 0.2869439749412103, 0.2869439749412103, 0.2869439749412103, 0.2869439749412103, 0.2815533983117884, 0.2815533983117884, 0.2815533983117884, 0.2815533983117884, 0.2815533983117884, 0.28175032381087683, 0.28175032381087683, 0.28175032381087683, 0.28175032381087683, 0.28175032381087683, 0.28175032381087683, 0.28175032381087683, 0.28175032381087683, 0.28175032381087683, 0.28175032381087683, 0.28175032381087683, 0.28175032381087683, 0.28175032381087683, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2760194414182869, 0.2760194414182869, 0.2760194414182869, 0.2760194414182869, 0.2760194414182869, 0.2760194414182869, 0.2760194414182869, 0.2760194414182869, 0.2760194414182869, 0.2760194414182869, 0.2760194414182869, 0.2760194414182869, 0.2760194414182869, 0.2760194414182869, 0.2760194414182869, 0.2760194414182869, 0.2760194414182869, 0.2760194414182869, 0.2760194414182869, 0.2760194414182868, 0.2760194414182868, 0.2760194414182869, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2802935208818395, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.26993293632150833, 0.26993293632150833, 0.26993293632150833, 0.26993293632150833, 0.26993293632150833, 0.26993293632150833, 0.26993293632150833, 0.26993293632150833, 0.26993293632150833, 0.26993293632150833, 0.26993293632150833, 0.26993293632150833, 0.26993293632150833, 0.26993293632150833, 0.26993293632150833, 0.26993293632150833, 0.26993293632150833, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.26993293632150833, 0.26993293632150833, 0.26993293632150833, 0.26993293632150833, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.27037001522609616, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2784409302674829, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.27681237396892217, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2784409302674828, 0.2893794748192362, 0.2893794748192362, 0.2893794748192362, 0.2911638251071024, 0.2911638251071024, 0.2911638251071024, 0.2911638251071024, 0.2911638251071024, 0.2911638251071024, 0.2911638251071024, 0.2911638251071024, 0.2911638251071024, 0.2911638251071024, 0.2911638251071024, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2761548038258403, 0.2846273597647355, 0.2846273597647355, 0.2846273597647355, 0.2846273597647355, 0.2859808943630889, 0.2859808943630889, 0.2859808943630889, 0.2859808943630889, 0.2859808943630889, 0.2846273597647355, 0.2846273597647355, 0.2846273597647355, 0.2846273597647355, 0.2846273597647355, 0.2846273597647355, 0.2846273597647355, 0.2846273597647355, 0.2800430235641364, 0.2800430235641364, 0.2800430235641364, 0.2800430235641364, 0.2800430235641364, 0.2800430235641364, 0.2800430235641364, 0.2800430235641364, 0.2800430235641364, 0.2800430235641364, 0.2800430235641364, 0.2800430235641364, 0.2800430235641364, 0.2800430235641364, 0.2842236182418361, 0.2842236182418361, 0.2842236182418361, 0.2842236182418361, 0.28422361824183606, 0.2800430235641364, 0.2800430235641364, 0.2800430235641364, 0.2800430235641364, 0.2800430235641364, 0.2800430235641364, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.27764255336194665, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.2695134101302331, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606, 0.28422361824183606]",0.004821122847509815,-0.01425683930526056,0.018964098693182562,0.006214456271197526
