cut_edges,pop_pct,egs,mms,polpop
0.21171171171171171,3.840655471867199e-05,0.0013748242189034403,0.007997006090358916,0.01839188872449887
0.21171171171171171,3.840655471867199e-05,0.0013748242189034403,0.007997006090358916,0.01839188872449887
0.21621621621621623,0.0006310820636465546,-8.877436384919357e-05,0.008057422582697482,0.01839188872449887
0.21171171171171171,0.0007796202346738971,0.2488133302956265,0.021206495215466803,0.0173826163587901
0.21171171171171171,0.0007796202346738971,0.2488133302956265,0.021206495215466803,0.0173826163587901
0.21171171171171171,0.0007796202346738971,0.2488133302956265,0.021206495215466803,0.0173826163587901
0.1891891891891892,0.0011531814250144846,0.2488133302956265,0.02282133068597758,0.0173826163587901
0.1891891891891892,0.0011531814250144846,0.2488133302956265,0.02282133068597758,0.0173826163587901
0.18018018018018017,0.0011531814250144846,0.25040812638955445,0.02190550094008914,0.017769264922955677
0.18018018018018017,0.0011531814250144846,0.25040812638955445,0.02190550094008914,0.017769264922955677
0.19369369369369369,0.0011466162019856518,0.2501912969698874,0.021882391824592617,0.0173735797172623
0.19369369369369369,0.0011466162019856518,0.2501912969698874,0.021882391824592617,0.0173735797172623
0.19369369369369369,0.0011466162019856518,0.2501912969698874,0.021882391824592617,0.0173735797172623
0.1981981981981982,0.0015234600038406556,0.2501912969698874,0.018847958329945902,0.0173735797172623
0.1981981981981982,0.0015234600038406556,0.2501912969698874,0.018847958329945902,0.0173735797172623
0.1891891891891892,0.0008859768477409889,0.23790743897744504,0.017282163473103296,0.016317975058242104
0.1891891891891892,0.0008859768477409889,0.23790743897744504,0.017282163473103296,0.016317975058242104
0.1891891891891892,0.0008859768477409889,0.23790743897744504,0.017282163473103296,0.016317975058242104
0.1891891891891892,0.0008859768477409889,0.23790743897744504,0.017282163473103296,0.016317975058242104
0.21171171171171171,0.0007704289224335312,0.23790743897744504,0.018637643523322422,0.016317975058242104
0.21171171171171171,0.0007704289224335312,0.23790743897744504,0.018637643523322422,0.016317975058242104
0.21171171171171171,0.0007704289224335312,0.23790743897744504,0.018637643523322422,0.016317975058242104
0.1891891891891892,0.0008859768477409889,0.23790743897744504,0.017282163473103296,0.016317975058242104
0.1891891891891892,0.0008859768477409889,0.23790743897744504,0.017282163473103296,0.016317975058242108
0.18018018018018017,0.0008859768477409889,0.23774088884349787,0.01725638726530443,0.01666299450863905
0.18018018018018017,0.0008859768477409889,0.23774088884349787,0.01725638726530443,0.01666299450863905
0.18018018018018017,0.0008859768477409889,0.23774088884349787,0.01725638726530443,0.016662994508639048
0.18018018018018017,0.0008859768477409889,0.23774088884349787,0.01725638726530443,0.016662994508639044
0.18018018018018017,0.0008859768477409889,0.23774088884349787,0.01725638726530443,0.016662994508639044
0.18018018018018017,0.0008859768477409889,0.2381242683971121,0.017522513662647343,0.016665759362262153
0.18018018018018017,0.0008859768477409889,0.23774088884349787,0.01725638726530443,0.01666299450863906
0.18018018018018017,0.0008859768477409889,0.23774088884349787,0.01725638726530443,0.01666299450863906
0.18018018018018017,0.0008859768477409889,0.23774088884349787,0.01725638726530443,0.01666299450863906
0.18018018018018017,0.0008859768477409889,0.23774088884349787,0.01725638726530443,0.01666299450863906
0.18018018018018017,0.0008859768477409889,0.23774088884349787,0.01725638726530443,0.01666299450863906
0.18018018018018017,0.0008859768477409889,0.23774088884349787,0.01725638726530443,0.01666299450863906
0.18018018018018017,0.0008859768477409889,0.23774088884349787,0.01725638726530443,0.01666299450863906
0.1891891891891892,0.0007095364788411068,0.24849594230451963,0.020310830829703197,0.01738355987628053
0.1891891891891892,0.0007095364788411068,0.24849594230451963,0.020310830829703197,0.01738355987628053
0.1891891891891892,0.0007095364788411068,0.24849594230451963,0.020310830829703197,0.017383559876280538
0.21621621621621623,0.0006227114042847928,0.24849594230451963,0.01582821028357073,0.017383559876280538
0.22072072072072071,0.0010737422263656074,0.24849594230451963,0.019825656312991158,0.017383559876280538
0.22072072072072071,0.0011531814250144846,0.24887932185813386,0.02010216574201784,0.017386509166353772
0.23873873873873874,0.0011531814250144846,0.2398628318236454,0.015753474326688832,0.015947581612500226
0.23873873873873874,0.0011531814250144846,0.2398628318236454,0.015753474326688832,0.015947581612500226
0.23873873873873874,0.0011531814250144846,0.2398628318236454,0.015753474326688832,0.015947581612500226
0.23873873873873874,0.0011531814250144846,0.2398628318236454,0.015753474326688943,0.015947581612500226
0.23873873873873874,0.0011531814250144846,0.2398628318236454,0.015753474326688943,0.015947581612500226
0.24324324324324326,0.0005321113264869,0.2388800289105893,0.015649492313839497,0.01586508681262424
0.24324324324324326,0.0005321113264869,0.2388800289105893,0.015649492313839608,0.01586508681262424
0.21621621621621623,0.0010487943788560427,0.25040812638955445,0.018204289174934773,0.017769264922955677
0.22072072072072071,0.0008204887480283815,0.25040812638955445,0.011986374959146673,0.017769264922955677
0.22072072072072071,0.0006378114172511083,0.2500247468359403,0.011709945571407254,0.01776539246755805
0.22072072072072071,0.0006378114172511083,0.2500247468359403,0.011709945571407254,0.01776539246755805
0.22072072072072071,0.0006378114172511083,0.2500247468359403,0.011709945571407254,0.01776539246755805
0.20270270270270271,0.0005432722056359157,0.2500247468359403,0.017093721956038088,0.01776539246755805
0.19369369369369369,0.0003548503047084138,0.2500247468359403,0.01620364806944119,0.01776539246755805
0.19369369369369369,0.0008991072937986545,0.25040812638955445,0.016479132339731528,0.017769264922955677
0.19369369369369369,0.0008991072937986545,0.25040812638955445,0.016479132339731528,0.017769264922955677
0.19369369369369369,0.0008991072937986545,0.25040812638955445,0.016479132339731528,0.017769264922955677
0.19369369369369369,0.0006310820636465546,0.24887932185813386,0.01796675620939281,0.017386509166353772
0.19369369369369369,0.0006310820636465546,0.24887932185813386,0.01796675620939281,0.01738650916635376
0.19369369369369369,0.0006310820636465546,0.24887932185813386,0.01796675620939281,0.01738650916635376
0.19369369369369369,0.0006310820636465546,0.24887932185813386,0.01796675620939281,0.017386509166353783
0.19369369369369369,0.0008991072937986545,0.25040812638955445,0.016479132339731528,0.017769264922955705
0.19369369369369369,0.0008991072937986545,0.25040812638955445,0.016479132339731528,0.017769264922955705
0.19369369369369369,0.0008991072937986545,0.25040812638955445,0.016479132339731528,0.017769264922955705
0.19369369369369369,0.0008991072937986545,0.25040812638955445,0.016479132339731528,0.017769264922955705
0.19369369369369369,0.0008991072937986545,0.25040812638955445,0.016479132339731528,0.017769264922955705
0.19369369369369369,0.0008991072937986545,0.25040812638955445,0.016479132339731528,0.017769264922955705
0.19369369369369369,0.0008991072937986545,0.25040812638955445,0.016479132339731528,0.017769264922955705
0.19369369369369369,0.0008991072937986545,0.25040812638955445,0.016479132339731528,0.017769264922955705
0.1891891891891892,0.0013022119877689896,0.25040812638955445,0.017836055763109315,0.017769264922955705
0.1891891891891892,0.0013022119877689896,0.25040812638955445,0.017836055763109315,0.017769264922955705
0.1891891891891892,0.0013022119877689896,0.25040812638955445,0.017836055763109315,0.017769264922955705
0.1891891891891892,0.0015969905017635831,0.25040812638955445,0.017369474406888963,0.017769264922955705
0.1891891891891892,0.0015969905017635831,0.25040812638955445,0.017369474406888963,0.017769264922955705
0.1891891891891892,0.0015969905017635831,0.25040812638955445,0.017369474406888963,0.017769264922955705
0.21171171171171171,0.0015149252139031728,0.25040812638955445,0.01729543016785784,0.017769264922955705
0.1891891891891892,0.0015969905017635831,0.25040812638955445,0.017369474406888963,0.017769264922955705
0.1981981981981982,0.0008255767958757269,0.25040812638955445,0.019632999863924416,0.017769264922955705
0.1981981981981982,0.0008255767958757269,0.25040812638955445,0.019632999863924416,0.017769264922955687
0.1981981981981982,0.0008255767958757269,0.25040812638955445,0.019632999863924416,0.017769264922955687
0.1891891891891892,0.0013022119877689896,0.25040812638955445,0.017836055763109315,0.017769264922955687
0.1891891891891892,0.0013022119877689896,0.25040812638955445,0.017836055763109315,0.017769264922955687
0.1891891891891892,0.0013022119877689896,0.25040812638955445,0.017836055763109315,0.017769264922955687
0.1891891891891892,0.0013022119877689896,0.25040812638955445,0.017836055763109315,0.017769264922955687
0.1891891891891892,0.0013022119877689896,0.25040812638955445,0.017836055763109315,0.017769264922955687
0.1891891891891892,0.0013022119877689896,0.25040812638955445,0.017836055763109315,0.017769264922955687
0.1891891891891892,0.0013022119877689896,0.25040812638955445,0.017836055763109315,0.017769264922955687
0.1981981981981982,0.0008255767958757269,0.25040812638955445,0.019632999863924416,0.017769264922955687
0.1891891891891892,0.0015969905017635831,0.25040812638955445,0.017369474406888963,0.017769264922955687
0.1891891891891892,0.0015969905017635831,0.25040812638955445,0.017369474406888963,0.017769264922955687
0.1891891891891892,0.0015969905017635831,0.25040812638955445,0.017369474406888963,0.017769264922955687
0.1891891891891892,0.0015969905017635831,0.25040812638955445,0.017369474406888963,0.017769264922955687
0.1891891891891892,0.0015969905017635831,0.25040812638955445,0.017369474406888963,0.017769264922955687
0.21621621621621623,0.0008892594592554052,0.25040812638955445,0.018905398623492164,0.017769264922955687
0.21621621621621623,0.0008892594592554052,0.2500247468359403,0.01863081140743983,0.01776539246755806
0.21621621621621623,0.0008892594592554052,0.2500247468359403,0.01863081140743983,0.01776539246755806
0.1891891891891892,0.0007579549986787489,0.2500247468359403,0.017560571492818977,0.01776539246755806
0.18018018018018017,0.000518324358126351,0.2500247468359403,0.01828814560301384,0.01776539246755806
0.18018018018018017,0.0006089244359242439,0.2500247468359403,0.021864990924620797,0.01776539246755806
0.23423423423423423,0.0008762931437734604,0.23745571101980534,0.017539895552074913,0.01600757307817402
0.17567567567567569,0.000898614902071492,0.24886832326438263,0.023538641986432962,0.017379821942918802
0.17567567567567569,0.000898614902071492,0.24886832326438263,0.023538641986432962,0.017379821942918802
0.19369369369369369,0.0008362452832975803,0.0007777577009796605,0.007802413040226885,0.018000898880965427
0.19369369369369369,0.0008362452832975803,0.0007777577009796605,0.007802413040226885,0.018000898880965427
0.19369369369369369,0.0008362452832975803,0.0007777577009796605,0.007802413040226885,0.018000898880965427
0.19369369369369369,0.0008132670026966654,0.24980870303011257,0.023518571231666008,0.01733497763368433
0.2072072072072072,0.0007587756515573529,0.23750441907784647,0.015942276312675308,0.016678920700176337
0.2072072072072072,0.0007587756515573529,0.23750441907784647,0.015942276312675308,0.016678920700176337
0.2072072072072072,0.0007587756515573529,0.23750441907784647,0.015942276312675308,0.016678920700176337
0.2072072072072072,0.0007587756515573529,0.23750441907784647,0.015942276312675308,0.016678920700176337
0.2072072072072072,0.0007587756515573529,0.23750441907784647,0.015942276312675308,0.016678920700176337
0.2072072072072072,0.0007587756515573529,0.23750441907784647,0.015942276312675308,0.016678920700176337
0.2072072072072072,0.0007587756515573529,0.23750441907784647,0.01594227631267542,0.016678920700176358
0.2072072072072072,0.0007587756515573529,0.23750441907784647,0.015942276312675308,0.016678920700176337
0.2072072072072072,0.0007587756515573529,0.23750441907784647,0.015942276312675308,0.016678920700176337
0.2072072072072072,0.0007587756515573529,0.23750441907784647,0.015942276312675308,0.016678920700176337
0.17567567567567569,0.000898614902071492,0.24886832326438263,0.023538641986432962,0.017379821942918802
0.22072072072072071,0.0006089244359242439,0.23871269316280275,0.016196936863436706,0.01746914190887931
0.22072072072072071,0.0011531814250144846,0.23871269316280275,0.015947686256263527,0.01746914190887931
0.19369369369369369,0.0011531814250144846,0.001161137254593877,0.00664631042077235,0.018474355865973992
0.21171171171171171,0.0011531814250144846,0.001161137254593877,-0.006551184981394564,0.018474355865973992
0.22072072072072071,0.0011531814250144846,0.001161137254593877,-0.0034037969481514607,0.018474355865973992
0.22072072072072071,0.0008195039645740566,0.0007777577009796605,-0.0033860347644781297,0.018474355865973992
0.23873873873873874,0.0008195039645740566,-0.012728515425527736,-0.003183168602976183,0.018474355865973992
0.23873873873873874,0.0008195039645740566,-0.012728515425527736,-0.003183168602976183,0.018474355865973992
0.23873873873873874,0.0008195039645740566,-0.012728515425527736,-0.003183168602976183,0.018474355865973992
0.26126126126126126,0.0008195039645740566,-0.012728515425527736,-0.0027327824650877908,0.018296104399011404
0.23873873873873874,0.0008195039645740566,-0.012728515425527736,-0.003183168602976183,0.018474355865974016
0.23873873873873874,0.0006338722834338086,-0.013052188327349574,-0.0032234806552552397,0.018513926338365103
0.22072072072072071,0.0009675497438742366,0.0008374643527720385,-0.0034441090004306285,0.018513926338365103
0.1981981981981982,0.0009675497438742366,0.0008374643527720385,0.007181051503923008,0.018513926338365103
0.21171171171171171,0.0015943644125520498,0.003363998460196875,0.007953621169725644,0.019920225333305955
0.21171171171171171,0.0015943644125520498,0.003363998460196875,0.007953621169725644,0.019920225333305955
