percent_average_population_deviation,percent_cut_edges,egs_pres_2000,mms_pres_2000,min_polsby_popper
0.012501826,0.202702703,0.25892260899999997,0.009708835,0.021181846
0.009087253,0.207207207,0.25892260899999997,0.009320433000000001,0.021181846
0.0065143430000000006,0.19369369399999997,0.251113608,0.011563743999999999,0.018588318
0.008526583,0.184684685,0.251113608,0.008948758000000001,0.018588318
0.009928915,0.18918918899999998,0.251113608,0.011952146,0.018588318
0.007575939,0.220720721,0.245384126,0.008785748000000001,0.016894365
0.008641311,0.220720721,0.241852006,0.008742978,0.016533818
0.007531952,0.18018018,0.248463732,0.011998248000000001,0.017739071000000002
0.007149856,0.171171171,0.248463732,0.011068962,0.017739071000000002
0.006084485,0.19369369399999997,0.248463732,0.011065583,0.017739071000000002
0.0061105809999999995,0.252252252,0.240376623,0.009499815,0.01628133
0.006084485,0.202702703,0.249205352,0.010835205,0.018588429
0.008232626,0.18918918899999998,0.249205352,0.019402467,0.018588429
0.008586327,0.19369369399999997,0.24927841399999998,0.020510156,0.016965136000000002
0.006759881999999999,0.18018018,0.24927841399999998,0.010191009000000001,0.016965136000000002
0.009582271,0.166666667,0.24927841399999998,0.010309908000000001,0.016965136000000002
0.014437253999999998,0.184684685,0.24608725,0.010505677,0.016608361000000002
0.009989151,0.162162162,0.24608725,0.010516402,0.016608361000000002
0.009989151,0.162162162,0.24608725,0.010516402,0.016608361000000002
0.01105879,0.166666667,0.24608725,0.010716218999999999,0.016608361000000002
0.01105879,0.166666667,0.24608725,0.010716218999999999,0.016608361000000002
0.010948494,0.15315315300000001,0.25610854,0.010649213000000001,0.017742808
0.00531225,0.162162162,0.248952384,0.010673114,0.016969041
0.00531225,0.162162162,0.248952384,0.010673114,0.016969041
0.01105879,0.166666667,0.24608725,0.010716218999999999,0.016608361000000002
0.010948494,0.15315315300000001,0.25610854,0.010649213000000001,0.017742808
0.010948494,0.15315315300000001,0.25610854,0.010649213000000001,0.017742808
0.010948494,0.144144144,0.252508072,0.01038151,0.017351098
0.010948494,0.148648649,-0.0060343,-0.00242475,0.018545024
0.010948494,0.148648649,-0.0060343,-0.00242475,0.018545024
0.003777465,0.15315315300000001,-0.010396028,-0.002235272,0.018114381000000002
0.005429931999999999,0.15315315300000001,0.255261649,0.010174527,0.017781698000000002
0.010928799,0.171171171,0.255261649,0.010243222,0.017781698000000002
0.010928799,0.171171171,0.255261649,0.010243222,0.017781698000000002
0.01024142,0.211711712,0.255261649,0.010120538,0.017781698000000002
0.005774441999999999,0.21621621600000002,0.246363786,0.004569485999999999,0.018280512
0.005440929000000001,0.21621621600000002,-0.015290402,-0.010727651000000001,0.01857469
0.011217668,0.211711712,-0.01882645,-0.010768011000000001,0.017957228999999998
0.014626988999999998,0.207207207,0.00714123,-0.013264233,0.017957228999999998
0.008636879,0.220720721,-0.014855958,-0.01259784,0.017957228999999998
0.008636879,0.220720721,-0.014855958,-0.01259784,0.017957228999999998
0.010207937,0.19819819800000002,-0.022879432,-0.012000915,0.017957228999999998
0.008611931,0.19819819800000002,0.23957372600000001,0.011855551,0.015898401
0.005144837,0.18918918899999998,0.23957372600000001,0.019882661,0.015898401
0.0038744659999999996,0.19369369399999997,0.23957372600000001,0.021319572000000002,0.015898401
0.010182333,0.184684685,0.23320396899999998,0.016755789,0.016286246
0.006969969,0.19369369399999997,0.240447329,0.017453288,0.016998085
0.008835805,0.18918918899999998,0.240447329,0.019157308,0.016998085
0.012344917,0.18918918899999998,0.242785315,0.020349117,0.015948863
0.011800004,0.211711712,0.242785315,0.015718233999999998,0.015948863
0.012961392,0.19369369399999997,0.242785315,0.017913782,0.015948863
0.012318,0.21621621600000002,0.255289145,0.019205277,0.017338443000000002
0.010195463,0.220720721,0.250765581,0.016812442,0.018116191
0.009112858,0.19819819800000002,0.250765581,0.018592903,0.018116191
0.010857238,0.207207207,0.250765581,0.018186007,0.018116191
0.011286603000000001,0.207207207,0.250765581,0.01820654,0.018116191
0.010321515,0.184684685,-0.001954607,0.008657821,0.0175791
0.015097715,0.19369369399999997,0.234573294,0.015664451,0.016690591
0.016087094,0.184684685,0.234573294,0.015580123000000001,0.016690591
0.013038205,0.19819819800000002,0.234573294,0.015876682,0.016690591
0.01160633,0.19819819800000002,-0.013023121,-2.45e-05,0.019746203
0.01160633,0.19819819800000002,-0.013023121,-2.45e-05,0.019746203
0.01160633,0.19819819800000002,-0.013023121,-2.45e-05,0.019746203
0.01160633,0.19819819800000002,-0.013023121,-2.45e-05,0.019746203
0.006149152,0.18018018,-0.010545295,0.000137334,0.019736906000000002
0.01219523,0.18918918899999998,-0.014504003,-0.000141288,0.019745623
0.01219523,0.175675676,-0.013987854,-0.00119537,0.019794861
0.01219523,0.175675676,-0.013987854,-0.00119537,0.019794861
0.008471436,0.18018018,-0.013987854,-0.001466514,0.019628255
0.009498893000000001,0.18918918899999998,-0.012917848000000001,0.000233583,0.020059975
0.011193377,0.207207207,-0.010703988999999999,3.39e-05,0.020148538
0.011193377,0.207207207,-0.010703988999999999,3.39e-05,0.020148538
0.00985522,0.220720721,-0.007167941,6.459999999999998e-05,0.020684828
0.009985212,0.211711712,-0.015607005,-0.0023020370000000003,0.019671839
0.009083314,0.202702703,-0.011648296,-0.00204573,0.01966305
0.006525996,0.19819819800000002,-0.011648296,-0.002042039,0.020230133
0.007803752,0.202702703,5.73e-05,-0.002333025,0.020230133
0.006525996,0.19819819800000002,0.00325087,-0.002435081,0.020230133
0.007126220999999999,0.202702703,-0.010241262,-0.002072779,0.020230133
0.006525996,0.202702703,-0.004545562,-0.002171069,0.020230133
0.008481283000000001,0.211711712,0.0007447619999999999,-0.002283354,0.020230133
0.008820049,0.202702703,0.0007447619999999999,-0.000288839,0.019537637
0.008820049,0.202702703,-0.0056854869999999995,-0.000184517,0.019537637
0.008820049,0.202702703,-0.0056854869999999995,-0.000184517,0.019537637
0.008820049,0.207207207,0.003503838,-0.0005486180000000001,0.019537637
0.011849898999999999,0.211711712,0.008284298,0.004147278,0.019490511999999998
0.011849898999999999,0.18918918899999998,0.008284298,-0.005806613,0.019490511999999998
0.010471859,0.162162162,0.006947969,-0.00568306,0.019490511999999998
0.010471859,0.166666667,0.242016985,0.0063787309999999995,0.016001618000000002
0.012175533999999998,0.171171171,0.245924628,0.010458501,0.015959007
0.012172908,0.184684685,0.245924628,0.010601838999999998,0.015959007
0.009960591999999999,0.175675676,0.245924628,0.010510338999999999,0.015959007
0.009960591999999999,0.175675676,0.245924628,0.010510338999999999,0.015959007
0.012639039,0.225225225,0.245924628,0.020431261000000003,0.015959007
0.009189507,0.23423423399999999,0.242453001,0.021171602,0.015657665
0.011100806999999999,0.225225225,0.24971364399999998,0.020863676,0.01697196
0.010222381,0.207207207,0.24971364399999998,0.023271589,0.01697196
0.010222381,0.207207207,0.24971364399999998,0.023271589,0.01697196
0.010901881,0.207207207,0.24971364399999998,0.020863228,0.01697196
0.007543934,0.175675676,0.24971364399999998,0.021232325,0.01697196
0.01116646,0.171171171,0.24971364399999998,0.020433369,0.01697196
0.009443089,0.171171171,0.005040498,0.00331511,0.020795809
0.010540794,0.19369369399999997,0.237789597,0.01169648,0.017816805
0.010666846,0.18918918899999998,0.237789597,0.014378993999999999,0.017816805
0.010666846,0.184684685,0.237789597,0.015150855,0.017816805
0.009236284,0.19369369399999997,0.237789597,0.015149507,0.017816805
0.010871681000000001,0.202702703,0.24103104,0.015428201,0.01823937
0.004900611,0.202702703,0.24103104,0.015303606,0.01823937
0.008552188,0.207207207,0.24103104,0.014386461000000001,0.01823937
0.010505341999999999,0.18018018,0.24371705300000002,0.022332055,0.017003231
0.010505341999999999,0.18018018,0.24371705300000002,0.022055912,0.017003231
0.010505341999999999,0.18018018,0.24371705300000002,0.022055912,0.017003231
0.010679977,0.157657658,0.24371705300000002,0.019436262,0.017003231
0.010679977,0.157657658,0.24371705300000002,0.019436262,0.017003231
0.010421307,0.171171171,0.24371705300000002,0.021615594,0.017003231
0.010421307,0.171171171,0.24371705300000002,0.021615594,0.017003231
0.010859863999999999,0.171171171,0.24371705300000002,0.022080693999999998,0.017003231
0.004947388,0.19819819800000002,0.236582894,0.01796405,0.01601005
0.009838315,0.211711712,0.231577748,0.01742648,0.015688979
0.008863379000000001,0.207207207,0.234786981,0.019736799,0.015959253
0.013222031,0.202702703,0.234786981,0.019629233,0.015959253
0.007875805999999999,0.202702703,0.234786981,0.019709233,0.015959253
0.004804102,0.18018018,0.247352089,0.01836835,0.017403771999999998
0.005093628,0.18918918899999998,0.24686579399999997,0.018424927,0.017399089
0.005199328,0.18018018,0.24686579399999997,0.018437258,0.017399089
0.005199328,0.175675676,0.237994642,0.01765477,0.016267953
0.007437905,0.175675676,0.25098241,0.018533511000000003,0.017753248
0.007437905,0.175675676,0.25098241,0.018533511000000003,0.017753248
0.005560908000000001,0.184684685,0.240148795,0.019344869,0.016934539
0.004277571,0.202702703,0.240148795,0.019280129,0.016934539
0.004560532,0.171171171,0.24807171100000003,0.018655286,0.017382801
0.004121975,0.166666667,0.246213734,0.01867483,0.017005201
0.007102587,0.171171171,0.246213734,0.020232555,0.017005201
0.004121975,0.166666667,0.246213734,0.01867483,0.017005201
0.004121975,0.166666667,0.23728759,0.01753342,0.015958779
0.012601616999999999,0.171171171,0.23728759,0.017655002,0.015958779
0.012601616999999999,0.171171171,0.23728759,0.017655002,0.015958779
0.012601616999999999,0.171171171,0.23728759,0.017655002,0.015958779
0.0049098020000000004,0.162162162,0.23728759,0.017557265,0.015958779
0.0049098020000000004,0.175675676,0.238602707,0.019133148,0.016934479
0.005282214,0.175675676,0.238602707,0.020006123,0.016934479
0.0065662080000000005,0.157657658,0.241636748,0.017760668,0.016609818000000002
0.006193796,0.171171171,0.241636748,0.018787231,0.016609818000000002
0.008707784,0.175675676,0.24444688899999997,0.018710132,0.016968699
0.013942236,0.157657658,0.24444688899999997,0.01725031,0.016968699
0.010752194,0.162162162,0.24444688899999997,0.01682191,0.016968699
0.009077406,0.175675676,0.244481456,0.014711739,0.018564281999999998
0.009077406,0.175675676,0.244481456,0.014711739,0.018564281999999998
0.013137996,0.184684685,0.24124237,0.014393969,0.019165045
0.005461281,0.184684685,0.247663192,0.015058001000000001,0.01901747
0.004815919,0.184684685,0.0033797109999999997,0.015136038999999999,0.01901747
0.007624522,0.220720721,0.239145566,0.017167353,0.017446128999999998
0.010345807,0.171171171,0.244571801,0.018079336,0.016985337
0.009442924,0.171171171,0.244571801,0.018945847,0.016985337
0.012336382,0.166666667,0.244571801,0.020336394,0.016985337
0.009442924,0.166666667,0.244571801,0.02056053,0.016985337
0.009442924,0.171171171,0.244571801,0.02110795,0.016985337
0.009442924,0.18018018,0.244571801,0.020848414,0.016985337
0.009442924,0.175675676,0.244571801,0.020835438,0.016985337
0.009442924,0.175675676,0.244571801,0.020835438,0.016985337
0.009442924,0.157657658,0.244571801,0.010082883,0.016985337
0.008002679,0.162162162,0.248752838,0.008966357,0.017737645
0.011879443,0.184684685,0.248752838,0.00882274,0.017737645
0.014665723,0.162162162,0.248752838,0.008900601,0.017737645
0.014665723,0.171171171,0.248540722,0.010234464,0.01696463
0.008372957,0.18018018,0.25233052300000003,0.010027148,0.017386711000000003
0.0064061809999999995,0.15315315300000001,0.25233052300000003,0.010035165,0.017386711000000003
0.008778031,0.157657658,0.239722993,0.009183668,0.015919766999999998
0.006488738000000001,0.19369369399999997,0.239722993,0.009040774,0.015919766999999998
0.005630499000000001,0.18918918899999998,0.239722993,0.018252817,0.015919766999999998
0.009135015,0.18918918899999998,0.245328347,0.020955851,0.016276891
0.010204654,0.19819819800000002,0.245328347,0.011938639,0.016276891
0.006617581,0.207207207,0.0040789070000000005,0.0035364040000000004,0.020075133999999998
0.005547941999999999,0.19819819800000002,0.0040789070000000005,0.012553615,0.020075133999999998
0.005087063,0.18918918899999998,0.001044866,0.009543276,0.019649918
0.005087063,0.18918918899999998,0.001044866,0.009543276,0.019649918
0.004799999,0.202702703,0.001044866,0.003950124,0.019649918
0.005869638000000001,0.184684685,0.001044866,0.000479981,0.019649918
0.007489278,0.184684685,0.005489084,0.000525508,0.019649918
0.009724244,0.171171171,0.235858558,0.0068811340000000006,0.016634852
0.007489278,0.184684685,0.005489084,-0.0035875359999999997,0.020463915
0.005245285,0.171171171,0.0024778260000000002,-0.00361992,0.020463915
0.009431928000000001,0.162162162,0.0024778260000000002,-0.003001298,0.020463915
0.011973982,0.18018018,0.0024778260000000002,-0.0033958309999999998,0.020463915
0.011973982,0.18018018,0.0024778260000000002,-0.0033958309999999998,0.020463915
0.009431928000000001,0.162162162,0.0024778260000000002,-0.003001298,0.020463915
0.013170821999999999,0.166666667,0.009192468,-0.003081695,0.020463915
0.007938339,0.171171171,0.006398039,-0.0030364190000000003,0.020463915
0.009431928000000001,0.162162162,0.0024778260000000002,-0.003001298,0.020463915
0.007008704,0.184684685,0.0024778260000000002,-0.000376143,0.020463915
0.007008704,0.184684685,0.0024778260000000002,-0.000376143,0.020463915
0.005068024,0.175675676,0.235858558,0.009951726,0.016634852
0.00513105,0.175675676,0.235655084,0.009338489,0.016630335
0.007554274000000001,0.15315315300000001,0.235655084,0.006711316,0.016630335
0.007042843000000001,0.157657658,0.235655084,0.016621143,0.016630335
0.005044553,0.162162162,0.237094329,0.01661898,0.016656825
0.009531883,0.18018018,0.237094329,0.015543752,0.016656825
0.01110212,0.19369369399999997,0.0022743520000000003,0.004442897,0.020519172
0.016461312,0.220720721,0.23570065,0.015637552,0.016325298000000002
0.009531883,0.21621621600000002,0.239506949,0.017864208,0.016441335
0.017591187,0.19369369399999997,0.0022743520000000003,0.005463489,0.019403058
0.017174952,0.19819819800000002,0.012771724,0.00842201,0.019367321
0.009397789,0.19369369399999997,0.008714814,0.010269602,0.019291775
0.009397789,0.202702703,0.249795348,0.020683041,0.016714438999999998
0.009397789,0.211711712,0.249795348,0.02084428,0.016714438999999998
0.010277528000000001,0.19369369399999997,0.249795348,0.021919941000000002,0.016714438999999998
0.010277528000000001,0.171171171,0.249795348,0.021975557000000003,0.016714438999999998
0.015829738,0.175675676,0.252605488,0.021930581,0.01707791
0.015829738,0.175675676,0.252605488,0.021930581,0.01707791
0.008939044,0.18018018,0.252605488,0.021326375,0.01707791
0.008939044,0.18018018,0.252605488,0.020361833,0.01707791
0.008939044,0.184684685,0.252605488,0.022077367,0.01707791
0.003097308,0.19369369399999997,0.249309053,0.02218826,0.016710391
0.009883123,0.171171171,0.24385217899999997,0.020012572,0.016634378999999998
0.013327074,0.166666667,0.24385217899999997,0.00988313,0.016634378999999998
0.014049906000000001,0.171171171,0.24385217899999997,0.010031488,0.016634378999999998
0.010372724,0.18918918899999998,0.234508088,0.006046869,0.016660247
0.010372724,0.175675676,0.234508088,0.005838301999999999,0.016660247
0.011150703,0.202702703,0.24728374,0.006067901,0.019019519
0.009730645,0.19369369399999997,0.24728374,0.006105541,0.019019519
0.011001016,0.18918918899999998,0.24728374,0.009958668,0.019019519
0.013511556999999999,0.19369369399999997,0.24728374,0.010749985,0.019019519
0.009730645,0.19369369399999997,0.24728374,0.006105541,0.019019519
0.00857254,0.19819819800000002,0.24728374,0.009072410999999999,0.019019519
0.00857254,0.19819819800000002,0.24728374,0.009072410999999999,0.019019519
0.012304869,0.202702703,0.24728374,0.009577572,0.019019519
0.017020012,0.175675676,0.232690963,0.010228409,0.016664987
0.010323485,0.171171171,0.23705976199999998,0.012955272,0.015955732
0.010824411,0.162162162,0.23705976199999998,0.012582741000000001,0.015955732
0.008707619,0.171171171,0.241484339,0.01235261,0.016637864
0.008707619,0.18018018,0.24066023,0.012828773,0.016286703
0.009114007,0.18918918899999998,0.24029334800000002,0.011621995,0.016998731
0.009114007,0.18918918899999998,0.24029334800000002,0.011621995,0.016998731
0.008359006,0.18918918899999998,0.24029334800000002,0.011426715,0.016998731
0.008359006,0.18918918899999998,0.24029334800000002,0.011426715,0.016998731
0.009296028000000001,0.22972973,0.005170125,0.009295952,0.016998731
0.008359006,0.18918918899999998,0.24029334800000002,0.011426715,0.016998731
0.008359006,0.19819819800000002,0.001259339,0.008892499,0.016998731
0.008726659,0.19819819800000002,0.24029334800000002,0.00894805,0.016998731
0.008726659,0.211711712,0.24781560100000002,0.009468766,0.017815954
0.006763165,0.207207207,0.24361021,0.009235722,0.017416948999999998
0.007859557,0.18018018,0.24361021,0.01043883,0.017416948999999998
0.005408102,0.175675676,0.23657503800000002,0.009972354000000001,0.016663052
0.003384701,0.171171171,0.237291518,0.009172386999999999,0.016659088
0.003384701,0.171171171,0.237291518,0.009172386999999999,0.016659088
0.00479688,0.166666667,0.238858817,0.00916658,0.016991037
0.005892124,0.166666667,0.240694797,0.008615421,0.017017761
0.005892124,0.166666667,0.240694797,0.008615421,0.017017761
0.005892124,0.166666667,0.240694797,0.008615421,0.017017761
0.005892124,0.166666667,0.240694797,0.008615421,0.017017761
0.005892124,0.18018018,0.240694797,0.008683566,0.017017761
0.005916415,0.18018018,0.236940348,0.008930774,0.016657503
0.008653292,0.175675676,-0.0035344770000000003,0.006907437,0.017839979
0.010855925,0.19819819800000002,0.0038102270000000002,0.0067407940000000005,0.017839979
0.008653292,0.175675676,-0.0035344770000000003,0.006907437,0.017839979
0.011939843,0.171171171,0.24085899,0.00838557,0.017021714
0.011939843,0.171171171,0.24085899,0.00838557,0.017021714
0.011939843,0.18918918899999998,0.24867899,0.009438676,0.01902186
0.01264823,0.184684685,0.004285523,0.008039149,0.01903111
0.009064275,0.18018018,0.241704311,0.011640787,0.01903111
0.005991751,0.171171171,0.23508629999999997,0.011732428999999999,0.017381692
0.01217816,0.175675676,0.23508629999999997,0.010108849,0.017381692
0.012425013,0.166666667,0.23508629999999997,0.009608481,0.017381692
0.012425013,0.18018018,0.23508629999999997,0.016052339,0.017381692
0.007098483,0.184684685,0.24628286800000002,0.015476671000000001,0.019550381000000002
0.007064344,0.18918918899999998,0.24628286800000002,0.015426172,0.019550381000000002
0.007064344,0.18918918899999998,0.24628286800000002,0.015426172,0.019550381000000002
0.009657607,0.19369369399999997,0.24628286800000002,0.015247321000000001,0.019550381000000002
0.006035080999999999,0.184684685,0.24628286800000002,0.005932935,0.019550381000000002
0.005465876,0.175675676,0.00823559,0.00590063,0.019550381000000002
0.005465876,0.166666667,0.00823559,0.007650132,0.019550381000000002
0.006726399,0.166666667,0.01001422,0.008358108000000001,0.019533388
0.009293566,0.15315315300000001,0.247775534,0.012073738,0.017734313999999998
0.009293566,0.15315315300000001,0.247775534,0.012073738,0.017734313999999998
0.011441541999999999,0.144144144,0.244109075,0.011891186000000002,0.017343475
0.011441541999999999,0.144144144,0.244109075,0.011891186000000002,0.017343475
0.005884080999999999,0.184684685,0.252622772,0.010512401999999999,0.01778585
0.005884080999999999,0.184684685,0.252622772,0.010512401999999999,0.01778585
0.007566748000000001,0.19369369399999997,0.252622772,0.010429331,0.01778585
0.011467803,0.19819819800000002,0.252622772,0.010552121000000001,0.01778585
0.010852642,0.19369369399999997,0.252622772,0.010584418,0.01778585
0.010852642,0.18018018,0.25381062,0.011334071999999999,0.018203384
0.00746909,0.162162162,0.251845014,0.011426653,0.018550263
0.010125872,0.171171171,0.24615009899999998,0.011866311000000001,0.017707894
0.010125872,0.171171171,0.24615009899999998,0.011866311000000001,0.017707894
0.012516268999999998,0.157657658,0.24431097699999998,0.011977146000000001,0.016995518
0.012516268999999998,0.157657658,0.24431097699999998,0.011977146000000001,0.016995518
0.005752777,0.162162162,0.24784309699999998,0.012038766000000001,0.017375566000000002
0.0120915,0.19369369399999997,0.232158317,0.009000636,0.015375978
0.0120915,0.184684685,0.232158317,0.008945247,0.015375978
0.01167789,0.18918918899999998,0.23188021,0.009851106,0.015352072
0.009194431,0.19369369399999997,-0.006202421,0.006433765,0.017019157
0.010462668,0.184684685,-0.006202421,0.0038849220000000003,0.018667815
0.010462668,0.184684685,-0.006202421,0.0038849220000000003,0.018667815
0.010399641999999999,0.184684685,-0.005998946999999999,0.0045125320000000005,0.018672546
0.010399641999999999,0.184684685,-0.005998946999999999,0.0045125320000000005,0.018672546
0.01039242,0.162162162,0.23304998899999999,0.009389602,0.016286882
0.011476995,0.18018018,0.233268389,0.009354267,0.015979161000000002
0.009226436,0.18918918899999998,0.25047019,0.00986725,0.018192471
0.009226436,0.18918918899999998,0.25047019,0.00986725,0.018192471
0.0044653359999999994,0.18018018,0.237022838,0.009100613,0.016310355
0.007530639,0.184684685,0.235442968,0.008017244,0.0160001
0.007530639,0.184684685,0.235442968,0.008017244,0.0160001
0.006826847,0.184684685,-0.003824368,0.004811014000000001,0.017036741
0.006826847,0.184684685,-0.003824368,0.004811014000000001,0.017036741
0.007910109,0.19819819800000002,0.239597294,0.009010932,0.015425661
0.009548131999999999,0.175675676,0.234107425,0.008162318,0.016336601
0.011949691,0.18018018,-0.003824368,0.00310534,0.019195498999999998
0.011949691,0.22972973,-0.005066424,0.003143322,0.019195498999999998
0.009260411,0.243243243,-0.005066424,0.0075157259999999995,0.019195498999999998
0.009260411,0.252252252,-0.005066424,0.000899772,0.019195498999999998
0.009983406,0.225225225,-0.0025037510000000002,0.0008960000000000001,0.019195498999999998
0.009983406,0.19819819800000002,0.23162409899999997,0.0057131659999999996,0.015977155
0.009983406,0.211711712,0.236042392,0.004283135,0.017051924
0.009983406,0.19819819800000002,0.236042392,0.013206027,0.017051924
0.00665927,0.19369369399999997,0.23945824100000002,0.01353612,0.017432501
0.006260104,0.18918918899999998,0.239262623,0.013169111,0.017804265
0.0037031140000000004,0.211711712,0.246065253,0.012729693,0.019138873
0.00605412,0.21621621600000002,0.246065253,0.012710562,0.019138873
0.005043076,0.207207207,0.246065253,0.012698576999999999,0.019138873
0.003980165999999999,0.175675676,0.235655084,0.014957133999999999,0.016630335
0.004983989,0.18018018,0.235655084,0.015125423999999998,0.016630335
0.006153255,0.166666667,0.235655084,0.015064128000000001,0.016630335
0.006153255,0.166666667,0.235655084,0.015064128000000001,0.016630335
